,情感分析结果,评价倾向,正文内容,标签
472,0.7638034657263336,正向,都把人打成那样了，才24年，罚32万？,0
474,0.2906734982869937,负向,是不是判的有点少?,1
475,0.1283068008926202,负向,这个事情如果不是社会舆论的监督，可能会不了了之。真心希望国家加大力度从严管党治党，让底层的百姓相信有法可依。,1
476,0.9604869462826632,正向,大快人心,0
477,0.9902197934150267,正向,[赞][赞],0
479,0.6351746735673948,正向,必须五个人都死，中国也就这样了,0
480,0.764705882352941,正向,[鼓掌],0
482,0.1129368656260982,负向,没有保护伞这些人不会在当地为非作歹，还能开脱外头逍遥自在，最可恨的是保护伞。也要重罚！,1
484,0.9114414731458794,正向,别减刑[可爱],0
486,0.9638649942971368,正向,去世[可爱],0
487,0.9174880888377688,正向,24     呵呵，数字一个，那么大的后台，能真正坐上10年就已经算得上法正了[挖鼻][doge],0
488,0.9987921269091842,正向,罪有应得 干得好大快人心[赞],0
490,0.2784146281462749,负向,打成这样才轻伤啊,1
491,0.1370570706470298,负向,希望真能坐24年牢，别关了几年又给放出来了，还有在牢里别搞特殊待遇。,1
492,0.9604869462826632,正向,大快人心。,0
493,0.736068329201049,正向,罪有应得,0
494,0.671717171717172,正向,活该,0
495,0.9999870734788328,正向,[允悲][允悲][允悲]狸猫换太子，,0
496,0.6956521739130435,正向,操,0
497,0.9604869462826632,正向,大快人心！,0
498,0.0799633003344337,负向,保护伞公布一下，查了这么久了🙏,1
499,0.7409211151106571,正向,赵家围？？,0
501,0.5925568767105732,正向,等到了后续,0
502,0.9409249921107052,正向,直接死在牢里不就好了[兔子][兔子]//@Blue_芝麻麻:可以不让他减刑吗[开学季]就让他坐满24年牢，然后出来跟社会脱轨，背负一辈子的案底抬不起头，在社会尘埃里呆一辈子,0
503,0.833412659663417,正向,不可以减刑！道德问题必须严惩,0
505,0.2936653017927518,负向,能不能关注一下甘肃省临夏疫情,1
506,0.7976464770658839,正向,@_什么芝士蛋糕cat 判了,0
507,0.3593750000000002,负向,[怒],1
508,0.2063135186687493,负向,想到了孙小果…,1
509,0.2496995281834696,负向,终于！！！,1
510,0.9604869462826632,正向,大快人心,0
512,0.6558628208940429,正向,好,0
513,0.9660738718040208,正向,棒 别减就行,0
514,0.7976464770658862,正向,应该不得假释 保释 减刑,0
515,0.6114020527065668,正向,把牢底坐穿,0
516,0.682360580209429,正向,出狱66。坏人变老了[哈哈]还是个祸害。,0
518,0.9604869462826632,正向,大快人心！,0
519,0.7874111779906161,正向,笑死了三十二万对他们来说真的不多[可爱],0
520,0.6061969863806894,正向,不能假释，附近的警察局也要严查,0
521,0.1404160009735632,负向,全国人民都会一直监督着他坐满24年！,1
522,0.7085923308003611,正向,不要缓刑！不要减刑！,0
524,0.075276566632497,负向,罪有应得[裂开][裂开],1
525,0.3685575434527458,负向,@呆头馒头 终于啊[打call],1
526,0.1733495169145503,负向,绝对绝对不要减刑！！！牢底坐穿！！！,1
527,0.9441516370399204,正向,话说“伞”呢？,0
528,0.7312644688240393,正向,干得漂亮,0
529,0.3319374987671334,负向,地狱是归宿[可怜],1
531,0.3238887544558755,负向,活该！！！,1
532,0.9378622206881748,正向,恭喜犯罪嫌疑人喜提24年！！！🎉,0
533,0.0698156763364751,负向,今天还回顾了一遍孙小果 这样的黑恶势力不扫除的话简直是最大的祸害,1
535,0.736068329201049,正向,罪有应得,0
536,0.0646681755164132,负向,重点是，不会关个几天又放出来了吧,1
537,0.7790291004146856,正向,十年的时间赶紧快事，上边的哪一件坏事单独拿拿出来都够判了。那么为什么能够在10年时间里大行其道？,0
538,0.9477110579869846,正向,希望不要对他们减刑，别一减再减没坐几年牢就放出来了，这种人放出来对社会又是危害！,0
539,0.6558628208940429,正向,好！,0
540,0.1898978601698047,负向,没有公职人员的事儿？，，，,1
541,0.6325933390121573,正向,好！！！👏👏👏这次办的真好,0
542,0.3363131399724198,负向,多希望有个物理阉割什么的，出来脖子套个定位器！！！,1
546,0.2938040698930139,负向,时间久了，大家不关注了，估计给操作操作没准减,1
547,0.642971060762958,正向,可别过几年给他们减刑了那就搞笑了,0
548,0.736068329201049,正向,罪有应得,0
549,0.3268983268983266,负向,1,1
550,0.8758149149648116,正向,我关心的是那些保护伞，整干净没有？保护伞以后能不能归到共同犯错里处罚？,0
551,0.736068329201049,正向,罪有应得,0
553,0.7297953905324696,正向,不得减刑,0
555,0.8056758135598222,正向,呜呼[求关注],0
556,0.736068329201049,正向,罪有应得,0
557,0.6896793928602986,正向,关到死  这种人不要放出来危害社会,0
559,0.3757814773726213,负向,少了点,1
560,0.6558628208940429,正向,好,0
562,0.6526597460782665,正向,才24年啊，应该终身监禁啊,0
563,0.3016865581887773,负向,罪有应得！为民除害保一方百姓安宁。,1
564,0.0227024695454185,负向,[吃瓜][吃瓜]垃圾不配减刑！！,1
565,0.3049949998026336,负向,还是少了，里面的人知道他是因为这个进来的会打他嘛[喵喵],1
566,0.6438907129142762,正向,转发微博,0
567,0.671717171717172,正向,活该,0
568,0.84370137651349,正向,此处双手双脚鼓掌👏 ,0
570,0.142045566029819,负向,往死里判！！,1
571,0.6438907129142762,正向,转发微博,0
572,0.6317853705682674,正向,好[good],0
573,0.7297953905324696,正向,应该有限制减刑！,0
575,0.1424909580477215,负向,24年还是便宜他了[微笑]//@西瓜想吃章鱼烧:涉黑不能减刑//@Blue_芝麻麻:可以不让他减刑吗[开学季]就让他坐满24年牢，然后出来跟社会脱轨，背负一辈子的案底抬不起头，在社会尘埃里呆一辈子,1
576,0.1667339119357798,负向,24年可要坐满喔！,1
577,0.9994566298442766,正向,[老师好][老师好][老师好]终于出结果了,0
578,0.999915628531808,正向,国家对他真好，24年出来，65了还能领养老保险，我希望不要仁慈。让他把牢房坐穿可好。,0
579,0.9404519688108992,正向,我记得打人者还有个曹某亮吧，这次怎么没了?,0
580,0.9159118111054704,正向,怎么没有提及被打的很惨的那位女性？只看到了一个二级轻伤？是网上的信息不准吗？,0
581,0.9858422548694672,正向,[微笑]大快人心啊,0
582,0.7608695652173911,正向,[微笑],0
584,0.9289407185473322,正向,应得的[可爱][可爱],0
585,0.638685251692395,正向,我觉得最好打人案里所有动手的都判20年,0
586,0.626712328767123,正向,支持,0
587,0.992927693919241,正向,犯那么多事觉得罚款罚的轻了[加油][加油][good][good],0
588,0.8702944934370295,正向,如果没有互联网，是不是依然能逍遥法外？,0
589,0.8554764510865427,正向,如果这次他没骚扰那四个女孩，没动手，或动手轻点，是不是这些犯罪就没曝光了？,0
590,0.2353902921346843,负向,他们不服 提起诉讼上诉 也不要减刑 维持原判 谢谢,1
592,0.736068329201049,正向,罪有应得[哇],0
593,0.9178743961352656,正向,[赞啊],0
594,0.0001056856459281,负向,请大家听我说！！！9.24今天下午一点由孔子学院举办的讲座请了韩国人！！！这个韩国人说端午节他们韩国也有且是两个不同节日，还谈论到萨德问题，洗白萨德是正确的！我是开麦反驳被闭麦且现在孔子学院要找我事！！！请大家转发！！！我是川师的！！！​,1
595,0.736068329201049,正向,罪有应得,0
596,0.3085284217702863,负向,好！！！,1
597,0.189664450862782,负向,这只是一审，希望二审再加吧,1
599,0.9178743961352656,正向,[赞],0
601,0.895411975297987,正向,[鼓掌][鼓掌],0
602,0.9604869462826632,正向,大快人心,0
603,0.6553680441495356,正向,本案主犯，刑期执行二年以上方可减刑，减刑幅度应当从严掌握，一次减刑不超过一年有期徒刑，两次减刑之间应当间隔一年六个月以上。,0
604,0.9996977973410884,正向,想要42年不是24年[嘻嘻][嘻嘻][嘻嘻],0
605,0.9511638620697628,正向,会不会减刑减的明年就出来,0
607,0.9999660852014314,正向,大快人心[哈哈][哈哈][哈哈]法网恢恢疏而不漏！谁也别想逃脱法律的制裁[嘻嘻][嘻嘻][嘻嘻],0
608,0.7596603009006001,正向,判得好，活该！,0
609,0.9178743961352656,正向,[赞],0
610,0.9176153963552516,正向,后续没关注， 想知道姑娘怎么样了,0
611,0.0074663211445884,负向,！！！！ 终于！！看到！！！判刑了！！！,1
612,0.736068329201049,正向,罪有应得,0
613,0.984013957964466,正向,就是说可别减刑了昂，这要早早放出来就是危害社会。,0
614,0.9376718132792258,正向,别在放出来，出来就是危害整个社会！,0
616,0.9604869462826632,正向,大快人心,0
620,0.6107416258929198,正向,轻了，枪毙八回都不多,0
621,0.0880226318887228,负向,终于干了一件正事,1
622,0.9387259587099482,正向,希望这样的人越来越少祖国越来越好,0
624,0.8184133735906999,正向,坐穿牢底[微笑],0
625,0.1020222143381974,负向,太轻了，请s刑[下雨],1
626,0.0471261670331615,负向,二十四年 一天也别少[爱你],1
628,0.6828364796725142,正向,支持！不能减刑,0
630,0.9805602185741092,正向,不知道多少人受害，真的大快人心,0
631,0.9604869462826632,正向,大快人心,0
632,0.6114020527065668,正向,把牢底坐穿,0
634,0.736068329201049,正向,罪有应得,0
635,0.38498274399303,负向,不缓不减,1
636,0.7599090356312178,正向,就本案来说，应该是构成寻衅滋事罪，故意伤害罪，聚众斗殴罪。,0
638,0.7517718354928002,正向,这帮人活干，建议出来后由于是矫正人员对社会造成危害太大，所以需要多发方面的管控。,0
639,0.6558628208940429,正向,好,0
640,0.2299283892655276,负向,就该判重些，影响太大了。,1
643,0.7241151799780619,正向,24年可还行。240 好不好。,0
644,0.3660990096348971,负向,这么严重还不无期咩,1
647,0.3560143139303301,负向,自作孽，不可活,1
648,0.1303888439785335,负向,[怒][怒]罪有应得！！！,1
651,0.994750053381266,正向,终于看到有详细量刑结果[good][good][good] 回想当时看到视频，记忆犹新，几乎失眠！,0
653,0.7169278461082418,正向,我感觉应该坐100年[吃瓜],0
655,0.736068329201049,正向,罪有应得,0
656,0.9178743961352656,正向,[赞],0
657,0.7109461039585179,正向,应加一条，不得减刑,0
658,0.6558628208940429,正向,好,0
659,0.671717171717172,正向,活该,0
660,0.6558628208940429,正向,好,0
662,0.9604869462826632,正向,大快人心,0
663,0.7886549749601658,正向,活该[开学季],0
664,0.671717171717172,正向,活该,0
665,0.2125332768424497,负向,有些人牢里，却活在外面；有些人外面，却活在牢里。,1
667,0.8106520713831887,正向,不杀不足以平民愤！💣,0
669,0.671717171717172,正向,活该,0
670,0.921943827127475,正向,大快人心[哈哈][收到],0
671,0.7067670278042092,正向,@LLL花开富贵LLL,0
672,0.9231341741759492,正向,可怕的是：如果不是因为这个被打女孩，这伙人还将继续逍遥法外。到底是哪里出了问题,0
673,0.6114020527065668,正向,牢底坐穿吧！,0
675,0.7297953905324696,正向,不得减刑,0
676,0.8632519542194063,正向,真不错,0
680,0.671717171717172,正向,活该,0
681,0.6184777508821578,正向,按照之前的罪行累加，应该是死刑！,0
682,0.9563024306917732,正向,大快人心！[good][good][good][good][good][good],0
683,0.671717171717172,正向,活该,0
684,0.2454132921126134,负向,两条人命24年，我还以为都是1换1呢？,1
685,0.2944934540095301,负向,才24年[摊手],1
687,0.9753587580844012,正向,[兔子]不错活该,0
689,0.9604869462826632,正向,大快人心,0
691,0.0978661234676652,负向,这玩意判的有点轻吧，死刑差点，这数罪并罚不能争取个无期么？,1
692,0.9178743961352656,正向,[赞],0
694,0.3238887544558755,负向,活该！！！,1
695,0.736068329201049,正向,罪有应得,0
696,0.736068329201049,正向,罪有应得,0
697,0.2553314565843078,负向,别减刑别减刑[怒][怒][怒],1
698,0.3831168831168832,负向,[飞机],1
699,0.6322854100411737,正向,希望不会减刑 坐死在牢里 谢谢,0
700,0.736068329201049,正向,罪有应得,0
702,0.1116989400140303,负向,为什么吴亦凡没消息了？？回加拿大了吗？,1
703,0.7608695652173911,正向,该[微笑],0
704,0.0058797817942771,负向,大家以为我们怕黑社会吗？我觉得不是，他们也怕不要命的，大不了一命换一命，我们怕的是他们的保护伞，我怕我把黑社会打了他的保护伞会把我抓起来，所以他判多少年我一点都不关心，我只想知道保护伞能判多少年，保护伞被判能不能给其他人敲响警钟,1
705,0.781137766662488,正向,终于有结果了，罪有应得！,0
706,0.6114020527065668,正向,牢底坐穿,0
707,0.9178743961352656,正向,[赞],0
708,0.8996655518394647,正向,漂亮！,0
709,0.0378842721902659,负向,还是判的太轻，应该死刑，杀一儆百！看看还有没有黑恶势力敢如此嚣张,1
710,0.8995817992532941,正向,终于等到了[苦涩],0
711,0.9831862475222888,正向,32万是谁的额外收入，不应该判给受害方麻,0
712,0.9872129767128536,正向,支持一审宣判！希望不要减刑[赞],0
713,0.0225041237083778,负向,24年，哈哈 只要活着就有办法变成一年或者两年。 就出来。,1
714,0.9002574793441173,正向,不能减刑！就判多少年坐多少年，等出来跟社会格格不入一辈子苟延残喘活活拖死！,0
